valueDate,notes,organization,email,clientName,amount,currency
21-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,538,USD
11-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MU,781,USD
16-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,208,USD
07-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,646,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,926,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,561,USD
19-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PK,913,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,974,USD
29-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,EE,965,USD
17-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,651,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BG,763,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AL,843,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,JP,206,USD
10-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,JP,619,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,448,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,839,USD
20-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,271,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,486,USD
08-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BR,647,USD
07-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AG,872,USD
01-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,463,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RS,490,USD
28-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,159,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,574,USD
25-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,917,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,767,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CO,950,USD
16-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BR,342,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,NO,911,USD
04-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AR,571,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MY,781,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,TN,173,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,768,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,199,USD
20-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,TT,309,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BR,411,USD
27-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CU,449,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MY,457,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,988,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,725,USD
26-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,746,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,856,USD
17-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,595,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,456,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,IS,169,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,677,USD
11-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,684,USD
10-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,392,USD
21-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,565,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,135,USD
05-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,463,USD
31-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,920,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,935,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,500,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CU,426,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FO,208,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SI,842,USD
20-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CZ,912,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PK,743,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,160,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,312,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,699,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,614,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,UA,703,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,413,USD
25-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,876,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FR,519,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,UA,501,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,975,USD
13-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,HT,441,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,125,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,517,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,323,USD
11-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,EC,504,USD
04-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,HT,901,USD
02-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,366,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CM,329,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,336,USD
11-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,833,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,458,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,262,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,WS,172,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,577,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MK,152,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,328,USD
11-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CA,483,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,556,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,999,USD
08-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,161,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AZ,207,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,512,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,EG,722,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,419,USD
20-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,967,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,194,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,277,USD
23-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,BD,651,USD
18-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,401,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SE,980,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,880,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PH,572,USD
03-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,ID,523,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CO,289,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,500,USD
05-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,572,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,JP,148,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CA,634,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PL,747,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,UA,306,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CL,103,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PK,234,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,CN,107,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SY,586,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PT,881,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,MA,664,USD
25-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,FR,714,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,SY,333,USD
13-Nov-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,362,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,NL,874,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,UA,774,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,US,568,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,AM,211,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,PE,920,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,julia@dspot.com.pl,RU,931,USD
